portfolioRefCode;refCode;quantity;price;amount
nt17934;;;;
nt17935;;;;
nt17936;;;;
nt17937;;;;
nt17938;;;;
nt17939;;;;
nt17940;;;;
nt17941;;;;
nt17942;;;;
nt17943;;;;
nt17944;;;;
nt17945;;;;
nt17946;;;;
nt17947;;;;
nt17948;;;;
nt17949;;;;
nt17950;;;;
nt17951;;;;
nt17952;;;;
nt17953;;;;
nt17954;;;;
nt17955;;;;
nt17956;;;;
nt17957;;;;
nt17958;;;;
nt17959;;;;
nt17960;;;;
nt17961;;;;
nt17962;;;;
nt17963;;;;
nt17964;;;;
nt17965;;;;
nt17966;;;;
nt17967;;;;
nt17968;;;;
nt17969;;;;
nt17970;;;;
nt17971;;;;
nt17972;;;;
nt17973;;;;
nt17974;;;;
nt17975;;;;
nt17976;;;;
nt17977;;;;
nt17978;;;;
nt17979;;;;
nt17980;;;;
nt17981;;;;
nt17982;;;;
nt17983;;;;
nt17984;;;;
nt17985;;;;
nt17986;;;;
nt17987;;;;
nt17988;;;;
nt17989;;;;
nt17990;;;;
nt17991;;;;
nt17992;;;;
nt17993;;;;
nt17994;;;;
nt17995;;;;
nt17996;;;;
nt17997;;;;
nt17998;;;;
nt17999;;;;
nt18000;;;;
nt18001;;;;
nt18002;;;;
nt18003;;;;
nt18004;;;;
nt18005;;;;
nt18006;;;;
nt18007;;;;
nt18008;;;;
nt18009;;;;
nt18010;;;;
nt18011;;;;
nt18012;;;;
nt18013;;;;
nt18014;;;;
nt18015;;;;
nt18016;;;;
nt18017;;;;
nt18018;;;;
nt18019;;;;
nt18020;;;;
nt18021;;;;
nt18022;;;;
nt18023;;;;
nt18024;;;;
nt18025;;;;
nt18026;;;;
nt18027;;;;
nt18028;;;;
nt18029;;;;
nt18030;;;;
nt18031;;;;
nt18032;;;;
nt18033;;;;
nt18034;;;;
nt18035;;;;
nt18036;;;;
nt18037;;;;
nt18038;;;;
nt18039;;;;
nt18040;;;;
nt18041;;;;
nt18042;;;;
nt18043;;;;
nt18044;;;;
nt18045;;;;
nt18046;;;;
nt18047;;;;
nt18048;;;;
nt18049;;;;
nt18050;;;;
nt18051;;;;
nt18052;;;;
nt18053;;;;
nt18054;;;;
nt18055;;;;
nt18056;;;;
nt18057;;;;
nt18058;;;;
nt18059;;;;
nt18060;;;;
nt18061;;;;
nt18062;;;;
nt18063;;;;
nt18064;;;;
nt18065;;;;
nt18066;;;;
nt18067;;;;
nt18068;;;;
nt18069;;;;
nt18070;;;;
nt18071;;;;
nt18072;;;;
nt18073;;;;
nt18074;;;;
nt18075;;;;
nt18076;;;;
nt18077;;;;
nt18078;;;;
nt18079;;;;
nt18080;;;;
nt18081;;;;
nt18082;;;;
nt18083;;;;
nt18084;;;;
nt18085;;;;
nt18086;;;;
nt18087;;;;
nt18088;;;;
nt18089;;;;
nt18090;;;;
nt18091;;;;
nt18092;;;;
nt18093;;;;
nt18094;;;;
nt18095;;;;
nt18096;;;;
nt18097;;;;
nt18098;;;;
nt18099;;;;
nt18100;;;;
nt18101;;;;
nt18102;;;;
nt18103;;;;
nt18104;;;;
nt18105;;;;
nt18106;;;;
nt18107;;;;
nt18108;;;;
nt18109;;;;
nt18110;;;;
nt18111;;;;
nt18112;;;;
nt18113;;;;
nt18114;;;;
nt18115;;;;
nt18116;;;;
nt18117;;;;
nt18118;;;;
nt18119;;;;
nt18120;;;;
nt18121;;;;
nt18122;;;;
nt18123;;;;
nt18124;;;;
nt18125;;;;
nt18126;;;;
nt18127;;;;
nt18128;;;;
nt18129;;;;
nt18130;;;;
nt18131;;;;
nt18132;;;;
nt18133;;;;
nt18134;;;;
nt18135;;;;
nt18136;;;;
nt18137;;;;
nt18138;;;;
nt18139;;;;
nt18140;;;;
nt18141;;;;
nt18142;;;;
nt18143;;;;
nt18144;;;;
nt18145;;;;
nt18146;;;;
nt18147;;;;
nt18148;;;;
nt18149;;;;
nt18150;;;;
nt18151;;;;
nt18152;;;;
nt18153;;;;
nt18154;;;;
nt18155;;;;
nt18156;;;;
nt18157;;;;
nt18158;;;;
nt18159;;;;
nt18160;;;;
nt18161;;;;
nt18162;;;;
nt18163;;;;
nt18164;;;;
nt18165;;;;
nt18166;;;;
nt18167;;;;
nt18168;;;;
nt18169;;;;
nt18170;;;;
nt18171;;;;
nt18172;;;;
nt18173;;;;
nt18174;;;;
nt18175;;;;
nt18176;;;;
nt18177;;;;
nt18178;;;;
nt18179;;;;
nt18180;;;;
nt18181;;;;
nt18182;;;;
nt18183;;;;
nt18184;;;;
nt18185;;;;
nt18186;;;;
nt18187;;;;
nt18188;;;;
nt18189;;;;
nt18190;;;;
nt18191;;;;
nt18192;;;;
nt18193;;;;
nt18194;;;;
nt18195;;;;
nt18196;;;;
nt18197;;;;
nt18198;;;;
nt18199;;;;
nt18200;;;;
nt18201;;;;
nt18202;;;;
nt18203;;;;
nt18204;;;;
nt18205;;;;
nt18206;;;;
nt18207;;;;
nt18208;;;;
nt18209;;;;
nt18210;;;;
nt18211;;;;
nt18212;;;;
nt18213;;;;
nt18214;;;;
nt18215;;;;
nt18216;;;;
nt18217;;;;
nt18218;;;;
nt18219;;;;
nt18220;;;;
nt18221;;;;
nt18222;;;;
nt18223;;;;
nt18224;;;;
nt18225;;;;
nt18226;;;;
nt18227;;;;
nt18228;;;;
nt18229;;;;
nt18230;;;;
nt18231;;;;
nt18232;;;;
nt18233;;;;
nt18234;;;;
nt18235;;;;
nt18236;;;;
nt18237;;;;
nt18238;;;;
nt18239;;;;
nt18240;;;;
nt18241;;;;
nt18242;;;;
nt18243;;;;
nt18244;;;;
nt18245;;;;
nt18246;;;;
nt18247;;;;
nt18248;;;;
nt18249;;;;
nt18250;;;;
nt18251;;;;
nt18252;;;;
nt18253;;;;
nt18254;;;;
nt18255;;;;
nt18256;;;;
nt18257;;;;
nt18258;;;;
nt18259;;;;
nt18260;;;;
nt18261;;;;
nt18262;;;;
nt18263;;;;
nt18264;;;;
nt18265;;;;
nt18266;;;;
nt18267;;;;
nt18268;;;;
nt18269;;;;
nt18270;;;;
nt18271;;;;
nt18272;;;;
nt18273;;;;
nt18274;;;;
nt18275;;;;
nt18276;;;;
nt18277;;;;
nt18278;;;;
nt18279;;;;
nt18280;;;;
nt18281;;;;
nt18282;;;;
nt18283;;;;
nt18284;;;;
nt18285;;;;
nt18286;;;;
nt18287;;;;
nt18288;;;;
nt18289;;;;
nt18290;;;;
nt18291;;;;
nt18292;;;;
nt18293;;;;
nt18294;;;;
nt18295;;;;
nt18296;;;;
nt18297;;;;
nt18298;;;;
nt18299;;;;
nt18300;;;;
nt18301;;;;
nt18302;;;;
nt18303;;;;
nt18304;;;;
nt18305;;;;
nt18306;;;;
nt18307;;;;
nt18308;;;;
nt18309;;;;
nt18310;;;;
nt18311;;;;
nt18312;;;;
nt18313;;;;
nt18314;;;;
nt18315;;;;
nt18316;;;;
nt18317;;;;
nt18318;;;;
nt18319;;;;
nt18320;;;;
nt18321;;;;
nt18322;;;;
nt18323;;;;
nt18324;;;;
nt18325;;;;
nt18326;;;;
nt18327;;;;
nt18328;;;;
nt18329;;;;
nt18330;;;;
nt18331;;;;
nt18332;;;;
nt18333;;;;
nt18334;;;;
nt18335;;;;
nt18336;;;;
nt18337;;;;
nt18338;;;;
nt18339;;;;
nt18340;;;;
nt18341;;;;
nt18342;;;;
nt18343;;;;
nt18344;;;;
nt18345;;;;
nt18346;;;;
nt18347;;;;
nt18348;;;;
nt18349;;;;
nt18350;;;;
nt18351;;;;
nt18352;;;;
nt18353;;;;
nt18354;;;;
nt18355;;;;
nt18356;;;;
nt18357;;;;
nt18358;;;;
nt18359;;;;
nt18360;;;;
nt18361;;;;
nt18362;;;;
nt18363;;;;
nt18364;;;;
nt18365;;;;
nt18366;;;;
nt18367;;;;
nt18368;;;;
nt18369;;;;
nt18370;;;;
nt18371;;;;
nt18372;;;;
nt18373;;;;
nt18374;;;;
nt18375;;;;
nt18376;;;;
nt18377;;;;
nt18378;;;;
nt18379;;;;
nt18380;;;;
nt18381;;;;
nt18382;;;;
nt18383;;;;
nt18384;;;;
nt18385;;;;
nt18386;;;;
nt18387;;;;
nt18388;;;;
nt18389;;;;
nt18390;;;;
nt18391;;;;
nt18392;;;;
nt18393;;;;
nt18394;;;;
nt18395;;;;
nt18396;;;;
nt18397;;;;
nt18398;;;;
nt18399;;;;
nt18400;;;;
nt18401;;;;
nt18402;;;;
nt18403;;;;
nt18404;;;;
nt18405;;;;
nt18406;;;;
nt18407;;;;
nt18408;;;;
nt18409;;;;
nt18410;;;;
nt18411;;;;
nt18412;;;;
nt18413;;;;
nt18414;;;;
nt18415;;;;
nt18416;;;;
nt18417;;;;
nt18418;;;;
nt18419;;;;
nt18420;;;;
nt18421;;;;
nt18422;;;;
nt18423;;;;
nt18424;;;;
nt18425;;;;
nt18426;;;;
nt18427;;;;
nt18428;;;;
nt18429;;;;
nt18430;;;;
nt18431;;;;
nt18432;;;;
nt18433;;;;
nt18434;;;;
nt18435;;;;
nt18436;;;;
nt18437;;;;
nt18438;;;;
nt18439;;;;
nt18440;;;;
nt18441;;;;
nt18442;;;;
nt18443;;;;
nt18444;;;;
nt18445;;;;
nt18446;;;;
nt18447;;;;
nt18448;;;;
nt18449;;;;
nt18450;;;;
nt18451;;;;
nt18452;;;;
nt18453;;;;
nt18454;;;;
nt18455;;;;
nt18456;;;;
nt18457;;;;
nt18458;;;;
nt18459;;;;
nt18460;;;;
nt18461;;;;
nt18462;;;;
nt18463;;;;
nt18464;;;;
nt18465;;;;
nt18466;;;;
nt18467;;;;
nt18468;;;;
nt18469;;;;
nt18470;;;;
nt18471;;;;
nt18472;;;;
nt18473;;;;
nt18474;;;;
nt18475;;;;
nt18476;;;;
nt18477;;;;
nt18478;;;;
nt18479;;;;
nt18480;;;;
nt18481;;;;
nt18482;;;;
nt18483;;;;
nt18484;;;;
nt18485;;;;
nt18486;;;;
nt18487;;;;
nt18488;;;;
nt18489;;;;
nt18490;;;;
nt18491;;;;
nt18492;;;;
nt18493;;;;
nt18494;;;;
nt18495;;;;
nt18496;;;;
nt18497;;;;
nt18498;;;;
nt18499;;;;
nt18500;;;;
nt18501;;;;
nt18502;;;;
nt18503;;;;
nt18504;;;;
nt18505;;;;
nt18506;;;;
nt18507;;;;
nt18508;;;;
nt18509;;;;
nt18510;;;;
nt18511;;;;
nt18512;;;;
nt18513;;;;
nt18514;;;;
nt18515;;;;
nt18516;;;;
nt18517;;;;
nt18518;;;;
nt18519;;;;
nt18520;;;;
nt18521;;;;
nt18522;;;;
nt18523;;;;
nt18524;;;;
nt18525;;;;
nt18526;;;;
nt18527;;;;
nt18528;;;;
nt18529;;;;
nt18530;;;;
nt18531;;;;
nt18532;;;;
nt18533;;;;
nt18534;;;;
nt18535;;;;
nt18536;;;;
nt18537;;;;
nt18538;;;;
nt18539;;;;
nt18540;;;;
nt18541;;;;
nt18542;;;;
nt18543;;;;
nt18544;;;;
nt18545;;;;
nt18546;;;;
nt18547;;;;
nt18548;;;;
nt18549;;;;
nt18550;;;;
nt18551;;;;
nt18552;;;;
nt18553;;;;
nt18554;;;;
nt18555;;;;
nt18556;;;;
nt18557;;;;
nt18558;;;;
nt18559;;;;
nt18560;;;;
nt18561;;;;
nt18562;;;;
nt18563;;;;
nt18564;;;;
nt18565;;;;
nt18566;;;;
nt18567;;;;
nt18568;;;;
nt18569;;;;
nt18570;;;;
nt18571;;;;
nt18572;;;;
nt18573;;;;
nt18574;;;;
nt18575;;;;
nt18576;;;;
nt18577;;;;
nt18578;;;;
nt18579;;;;
nt18580;;;;
nt18581;;;;
nt18582;;;;
nt18583;;;;
nt18584;;;;
nt18585;;;;
nt18586;;;;
nt18587;;;;
nt18588;;;;
nt18589;;;;
nt18590;;;;
nt18591;;;;
nt18592;;;;
nt18593;;;;
nt18594;;;;
nt18595;;;;
nt18596;;;;
nt18597;;;;
nt18598;;;;
nt18599;;;;
nt18600;;;;
nt18601;;;;
nt18602;;;;
nt18603;;;;
nt18604;;;;
nt18605;;;;
nt18606;;;;
nt18607;;;;
nt18608;;;;
nt18609;;;;
nt18610;;;;
nt18611;;;;
nt18612;;;;
nt18613;;;;
nt18614;;;;
nt18615;;;;
nt18616;;;;
nt18617;;;;
nt18618;;;;
nt18619;;;;
nt18620;;;;
nt18621;;;;
nt18622;;;;
nt18623;;;;
nt18624;;;;
nt18625;;;;
nt18626;;;;
nt18627;;;;
nt18628;;;;
nt18629;;;;
nt18630;;;;
nt18631;;;;
nt18632;;;;
nt18633;;;;
nt18634;;;;
nt18635;;;;
nt18636;;;;
nt18637;;;;
nt18638;;;;
nt18639;;;;
nt18640;;;;
nt18641;;;;
nt18642;;;;
nt18643;;;;
nt18644;;;;
nt18645;;;;
nt18646;;;;
nt18647;;;;
nt18648;;;;
nt18649;;;;
nt18650;;;;
nt18651;;;;
nt18652;;;;
nt18653;;;;
nt18654;;;;
nt18655;;;;
nt18656;;;;
nt18657;;;;
nt18658;;;;
nt18659;;;;
nt18660;;;;
nt18661;;;;
nt18662;;;;
nt18663;;;;
nt18664;;;;
nt18665;;;;
nt18666;;;;
nt18667;;;;
nt18668;;;;
nt18669;;;;
nt18670;;;;
nt18671;;;;
nt18672;;;;
nt18673;;;;
nt18674;;;;
nt18675;;;;
nt18676;;;;
nt18677;;;;
nt18678;;;;
nt18679;;;;
nt18680;;;;
nt18681;;;;
nt18682;;;;
nt18683;;;;
nt18684;;;;
nt18685;;;;
nt18686;;;;
nt18687;;;;
nt18688;;;;
nt18689;;;;
nt18690;;;;
nt18691;;;;
nt18692;;;;
nt18693;;;;
nt18694;;;;
nt18695;;;;
nt18696;;;;
nt18697;;;;
nt18698;;;;
nt18699;;;;
nt18700;;;;
nt18701;;;;
nt18702;;;;
nt18703;;;;
nt18704;;;;
nt18705;;;;
nt18706;;;;
nt18707;;;;
nt18708;;;;
nt18709;;;;
nt18710;;;;
nt18711;;;;
nt18712;;;;
nt18713;;;;
nt18714;;;;
nt18715;;;;
nt18716;;;;
nt18717;;;;
nt18718;;;;
nt18719;;;;
nt18720;;;;
nt18721;;;;
nt18722;;;;
nt18723;;;;
nt18724;;;;
nt18725;;;;
nt18726;;;;
nt18727;;;;
nt18728;;;;
nt18729;;;;
nt18730;;;;
nt18731;;;;
nt18732;;;;
nt18733;;;;
nt18734;;;;
nt18735;;;;
nt18736;;;;
nt18737;;;;
nt18738;;;;
nt18739;;;;
nt18740;;;;
nt18741;;;;
nt18742;;;;
nt18743;;;;
nt18744;;;;
nt18745;;;;
nt18746;;;;
nt18747;;;;
nt18748;;;;
nt18749;;;;
nt18750;;;;
nt18751;;;;
nt18752;;;;
nt18753;;;;
nt18754;;;;
nt18755;;;;
nt18756;;;;
nt18757;;;;
nt18758;;;;
nt18759;;;;
nt18760;;;;
nt18761;;;;
nt18762;;;;
nt18763;;;;
nt18764;;;;
nt18765;;;;
nt18766;;;;
nt18767;;;;
nt18768;;;;
nt18769;;;;
nt18770;;;;
nt18771;;;;
nt18772;;;;
nt18773;;;;
nt18774;;;;
nt18775;;;;
nt18776;;;;
nt18777;;;;
nt18778;;;;
nt18779;;;;
nt18780;;;;
nt18781;;;;
nt18782;;;;
nt18783;;;;
nt18784;;;;
nt18785;;;;
nt18786;;;;
nt18787;;;;
nt18788;;;;
nt18789;;;;
nt18790;;;;
nt18791;;;;
nt18792;;;;
nt18793;;;;
nt18794;;;;
nt18795;;;;
nt18796;;;;
nt18797;;;;
nt18798;;;;
nt18799;;;;
nt18800;;;;
nt18801;;;;
nt18802;;;;
nt18803;;;;
nt18804;;;;
nt18805;;;;
nt18806;;;;
nt18807;;;;
nt18808;;;;
nt18809;;;;
nt18810;;;;
nt18811;;;;
nt18812;;;;
nt18813;;;;
nt18814;;;;
nt18815;;;;
nt18816;;;;
nt18817;;;;
nt18818;;;;
nt18819;;;;
nt18820;;;;
nt18821;;;;
nt18822;;;;
nt18823;;;;
nt18824;;;;
nt18825;;;;
nt18826;;;;
nt18827;;;;
nt18828;;;;
nt18829;;;;
nt18830;;;;
nt18831;;;;
nt18832;;;;
nt18833;;;;
nt18834;;;;
nt18835;;;;
nt18836;;;;
nt18837;;;;
nt18838;;;;
nt18839;;;;
nt18840;;;;
nt18841;;;;
nt18842;;;;
nt18843;;;;
nt18844;;;;
nt18845;;;;
nt18846;;;;
nt18847;;;;
nt18848;;;;
nt18849;;;;
nt18850;;;;
nt18851;;;;
nt18852;;;;
nt18853;;;;
nt18854;;;;
nt18855;;;;
nt18856;;;;
nt18857;;;;
nt18858;;;;
nt18859;;;;
nt18860;;;;
nt18861;;;;
nt18862;;;;
nt18863;;;;
nt18864;;;;
nt18865;;;;
nt18866;;;;
nt18867;;;;
nt18868;;;;
nt18869;;;;
nt18870;;;;
nt18871;;;;
nt18872;;;;
nt18873;;;;
nt18874;;;;
nt18875;;;;
nt18876;;;;
nt18877;;;;
nt18878;;;;
nt18879;;;;
nt18880;;;;
nt18881;;;;
nt18882;;;;
nt18883;;;;
nt18884;;;;
nt18885;;;;
nt18886;;;;
nt18887;;;;
nt18888;;;;
nt18889;;;;
nt18890;;;;
nt18891;;;;
nt18892;;;;
nt18893;;;;
nt18894;;;;
nt18895;;;;
nt18896;;;;
nt18897;;;;
nt18898;;;;
nt18899;;;;
nt18900;;;;
nt18901;;;;
nt18902;;;;
nt18903;;;;
nt18904;;;;
nt18905;;;;
nt18906;;;;
nt18907;;;;
nt18908;;;;
nt18909;;;;
nt18910;;;;
nt18911;;;;
nt18912;;;;
nt18913;;;;
nt18914;;;;
nt18915;;;;
nt18916;;;;
nt18917;;;;
nt18918;;;;
nt18919;;;;
nt18920;;;;
nt18921;;;;
nt18922;;;;
nt18923;;;;
nt18924;;;;
nt18925;;;;
nt18926;;;;
nt18927;;;;
nt18928;;;;
nt18929;;;;
nt18930;;;;
nt18931;;;;
nt18932;;;;
nt18933;;;;
nt18934;;;;
nt18935;;;;
nt18936;;;;
nt18937;;;;
nt18938;;;;
nt18939;;;;
nt18940;;;;
nt18941;;;;
nt18942;;;;
nt18943;;;;
nt18944;;;;
nt18945;;;;
nt18946;;;;
nt18947;;;;
nt18948;;;;
nt18949;;;;
nt18950;;;;
nt18951;;;;
nt18952;;;;
nt18953;;;;
nt18954;;;;
nt18955;;;;
nt18956;;;;
nt18957;;;;
nt18958;;;;
nt18959;;;;
nt18960;;;;
nt18961;;;;
nt18962;;;;
nt18963;;;;
nt18964;;;;
nt18965;;;;
nt18966;;;;
nt18967;;;;
nt18968;;;;
nt18969;;;;
nt18970;;;;
nt18971;;;;
nt18972;;;;
nt18973;;;;
nt18974;;;;
nt18975;;;;
nt18976;;;;
nt18977;;;;
nt18978;;;;
nt18979;;;;
nt18980;;;;
nt18981;;;;
nt18982;;;;
nt18983;;;;
nt18984;;;;
nt18985;;;;
nt18986;;;;
nt18987;;;;
nt18988;;;;
nt18989;;;;
nt18990;;;;
nt18991;;;;
nt18992;;;;
nt18993;;;;
nt18994;;;;
nt18995;;;;
nt18996;;;;
nt18997;;;;
nt18998;;;;
nt18999;;;;
nt19000;;;;
nt19001;;;;
nt19002;;;;
nt19003;;;;
nt19004;;;;
nt19005;;;;
nt19006;;;;
nt19007;;;;
nt19008;;;;
nt19009;;;;
nt19010;;;;
nt19011;;;;
nt19012;;;;
nt19013;;;;
nt19014;;;;
nt19015;;;;
nt19016;;;;
nt19017;;;;
nt19018;;;;
nt19019;;;;
nt19020;;;;
nt19021;;;;
nt19022;;;;
nt19023;;;;
nt19024;;;;
nt19025;;;;
nt19026;;;;
nt19027;;;;
nt19028;;;;
nt19029;;;;
nt19030;;;;
nt19031;;;;
nt19032;;;;
nt19033;;;;
nt19034;;;;
nt19035;;;;
nt19036;;;;
nt19037;;;;
nt19038;;;;
nt19039;;;;
nt19040;;;;
nt19041;;;;
nt19042;;;;
nt19043;;;;
nt19044;;;;
nt19045;;;;
nt19046;;;;
nt19047;;;;
nt19048;;;;
nt19049;;;;
nt19050;;;;
nt19051;;;;
nt19052;;;;
nt19053;;;;
nt19054;;;;
nt19055;;;;
nt19056;;;;
nt19057;;;;
nt19058;;;;
nt19059;;;;
nt19060;;;;
nt19061;;;;
nt19062;;;;
nt19063;;;;
nt19064;;;;
nt19065;;;;
nt19066;;;;
nt19067;;;;
nt19068;;;;
nt19069;;;;
nt19070;;;;
nt19071;;;;
nt19072;;;;
nt19073;;;;
nt19074;;;;
nt19075;;;;
nt19076;;;;
nt19077;;;;
nt19078;;;;
nt19079;;;;
nt19080;;;;
nt19081;;;;
nt19082;;;;
nt19083;;;;
nt19084;;;;
nt19085;;;;
nt19086;;;;
nt19087;;;;
nt19088;;;;
nt19089;;;;
nt19090;;;;
nt19091;;;;
nt19092;;;;
nt19093;;;;
nt19094;;;;
nt19095;;;;
nt19096;;;;
nt19097;;;;
nt19098;;;;
nt19099;;;;
nt19100;;;;
nt19101;;;;
nt19102;;;;
nt19103;;;;
nt19104;;;;
nt19105;;;;
nt19106;;;;
nt19107;;;;
nt19108;;;;
nt19109;;;;
nt19110;;;;
nt19111;;;;
nt19112;;;;
nt19113;;;;
nt19114;;;;
nt19115;;;;
nt19116;;;;
nt19117;;;;
nt19118;;;;
nt19119;;;;
nt19120;;;;
nt19121;;;;
nt19122;;;;
nt19123;;;;
nt19124;;;;
nt19125;;;;
nt19126;;;;
nt19127;;;;
nt19128;;;;
nt19129;;;;
nt19130;;;;
nt19131;;;;
nt19132;;;;
nt19133;;;;
nt19134;;;;
nt19135;;;;
nt19136;;;;
nt19137;;;;
nt19138;;;;
nt19139;;;;
nt19140;;;;
nt19141;;;;
nt19142;;;;
nt19143;;;;
nt19144;;;;
nt19145;;;;
nt19146;;;;
nt19147;;;;
nt19148;;;;
nt19149;;;;
nt19150;;;;
nt19151;;;;
nt19152;;;;
nt19153;;;;
nt19154;;;;
nt19155;;;;
nt19156;;;;
nt19157;;;;
nt19158;;;;
nt19159;;;;
nt19160;;;;
nt19161;;;;
nt19162;;;;
nt19163;;;;
nt19164;;;;
nt19165;;;;
nt19166;;;;
nt19167;;;;
nt19168;;;;
nt19169;;;;
nt19170;;;;
nt19171;;;;
nt19172;;;;
nt19173;;;;
nt19174;;;;
nt19175;;;;
nt19176;;;;
nt19177;;;;
nt19178;;;;
nt19179;;;;
nt19180;;;;
nt19181;;;;
nt19182;;;;
nt19183;;;;
nt19184;;;;
nt19185;;;;
nt19186;;;;
nt19187;;;;
nt19188;;;;
nt19189;;;;
nt19190;;;;
nt19191;;;;
nt19192;;;;
nt19193;;;;
nt19194;;;;
nt19195;;;;
nt19196;;;;
nt19197;;;;
nt19198;;;;
nt19199;;;;
nt19200;;;;
nt19201;;;;
nt19202;;;;
nt19203;;;;
nt19204;;;;
nt19205;;;;
nt19206;;;;
nt19207;;;;
nt19208;;;;
nt19209;;;;
nt19210;;;;
nt19211;;;;
nt19212;;;;
nt19213;;;;
nt19214;;;;
nt19215;;;;
nt19216;;;;
nt19217;;;;
nt19218;;;;
nt19219;;;;
nt19220;;;;
nt19221;;;;
nt19222;;;;
nt19223;;;;
nt19224;;;;
nt19225;;;;
nt19226;;;;
nt19227;;;;
nt19228;;;;
nt19229;;;;
nt19230;;;;
nt19231;;;;
nt19232;;;;
nt19233;;;;
nt19234;;;;
nt19235;;;;
nt19236;;;;
nt19237;;;;
nt19238;;;;
nt19239;;;;
nt19240;;;;
nt19241;;;;
nt19242;;;;
nt19243;;;;
nt19244;;;;
nt19245;;;;
nt19246;;;;
nt19247;;;;
nt19248;;;;
nt19249;;;;
nt19250;;;;
nt19251;;;;
nt19252;;;;
nt19253;;;;
nt19254;;;;
nt19255;;;;
nt19256;;;;
nt19257;;;;
nt19258;;;;
nt19259;;;;
nt19260;;;;
nt19261;;;;
nt19262;;;;
nt19263;;;;
nt19264;;;;
nt19265;;;;
nt19266;;;;
nt19267;;;;
nt19268;;;;
nt19269;;;;
nt19270;;;;
nt19271;;;;
nt19272;;;;
nt19273;;;;
nt19274;;;;
nt19275;;;;
nt19276;;;;
nt19277;;;;
nt19278;;;;
nt19279;;;;
nt19280;;;;
nt19281;;;;
nt19282;;;;
nt19283;;;;
nt19284;;;;
nt19285;;;;
nt19286;;;;
nt19287;;;;
nt19288;;;;
nt19289;;;;
nt19290;;;;
nt19291;;;;
nt19292;;;;
nt19293;;;;
nt19294;;;;
nt19295;;;;
nt19296;;;;
nt19297;;;;
nt19298;;;;
nt19299;;;;
nt19300;;;;
nt19301;;;;
nt19302;;;;
nt19303;;;;
nt19304;;;;
nt19305;;;;
nt19306;;;;
nt19307;;;;
nt19308;;;;
nt19309;;;;
nt19310;;;;
nt19311;;;;
nt19312;;;;
nt19313;;;;
nt19314;;;;
nt19315;;;;
nt19316;;;;
nt19317;;;;
nt19318;;;;
nt19319;;;;
nt19320;;;;
nt19321;;;;
nt19322;;;;
nt19323;;;;
nt19324;;;;
nt19325;;;;
nt19326;;;;
nt19327;;;;
nt19328;;;;
nt19329;;;;
nt19330;;;;
nt19331;;;;
nt19332;;;;
nt19333;;;;
nt19334;;;;
nt19335;;;;
nt19336;;;;
nt19337;;;;
nt19338;;;;
nt19339;;;;
nt19340;;;;
nt19341;;;;
nt19342;;;;
nt19343;;;;
nt19344;;;;
nt19345;;;;
nt19346;;;;
nt19347;;;;
nt19348;;;;
nt19349;;;;
nt19350;;;;
nt19351;;;;
nt19352;;;;
nt19353;;;;
nt19354;;;;
nt19355;;;;
nt19356;;;;
nt19357;;;;
nt19358;;;;
nt19359;;;;
nt19360;;;;
nt19361;;;;
nt19362;;;;
nt19363;;;;
nt19364;;;;
nt19365;;;;
nt19366;;;;
nt19367;;;;
nt19368;;;;
nt19369;;;;
nt19370;;;;
nt19371;;;;
nt19372;;;;
nt19373;;;;
nt19374;;;;
nt19375;;;;
nt19376;;;;
nt19377;;;;
nt19378;;;;
nt19379;;;;
nt19380;;;;
nt19381;;;;
nt19382;;;;
nt19383;;;;
nt19384;;;;
nt19385;;;;
nt19386;;;;
nt19387;;;;
nt19388;;;;
nt19389;;;;
nt19390;;;;
nt19391;;;;
nt19392;;;;
nt19393;;;;
nt19394;;;;
nt19395;;;;
nt19396;;;;
nt19397;;;;
nt19398;;;;
nt19399;;;;
nt19400;;;;
nt19401;;;;
nt19402;;;;
nt19403;;;;
nt19404;;;;
nt19405;;;;
nt19406;;;;
nt19407;;;;
nt19408;;;;
nt19409;;;;
nt19410;;;;
nt19411;;;;
nt19412;;;;
nt19413;;;;
nt19414;;;;
nt19415;;;;
nt19416;;;;
nt19417;;;;
nt19418;;;;
nt19419;;;;
nt19420;;;;
nt19421;;;;
nt19422;;;;
nt19423;;;;
nt19424;;;;
nt19425;;;;
nt19426;;;;
nt19427;;;;
nt19428;;;;
nt19429;;;;
nt19430;;;;
nt19431;;;;
nt19432;;;;
nt19433;;;;
nt19434;;;;
nt19435;;;;
nt19436;;;;
nt19437;;;;
nt19438;;;;
nt19439;;;;
nt19440;;;;
nt19441;;;;
nt19442;;;;
nt19443;;;;
nt19444;;;;
nt19445;;;;
nt19446;;;;
nt19447;;;;
nt19448;;;;
nt19449;;;;
nt19450;;;;
nt19451;;;;
nt19452;;;;
nt19453;;;;
nt19454;;;;
nt19455;;;;
nt19456;;;;
nt19457;;;;
nt19458;;;;
nt19459;;;;
nt19460;;;;
nt19461;;;;
nt19462;;;;
nt19463;;;;
nt19464;;;;
nt19465;;;;
nt19466;;;;
nt19467;;;;
nt19468;;;;
nt19469;;;;
nt19470;;;;
nt19471;;;;
nt19472;;;;
nt19473;;;;
nt19474;;;;
nt19475;;;;
nt19476;;;;
nt19477;;;;
nt19478;;;;
nt19479;;;;
nt19480;;;;
nt19481;;;;
nt19482;;;;
nt19483;;;;
nt19484;;;;
nt19485;;;;
nt19486;;;;
